"filename", "language", "C++", "Python", "C", "Jupyter", "HTML", "Log", "Markdown", "comment", "blank", "total"
"/home/zl/gem5/src/arch/arm/remote_gdb.hh", "C++", 74, 0, 0, 0, 0, 0, 0, 42, 12, 128
"/home/zl/gem5/src/arch/arm/self_debug.cc", "C++", 684, 0, 0, 0, 0, 0, 0, 52, 98, 834
"/home/zl/gem5/src/arch/arm/self_debug.hh", "C++", 357, 0, 0, 0, 0, 0, 0, 36, 72, 465
"/home/zl/gem5/src/arch/arm/semihosting.cc", "C++", 823, 0, 0, 0, 0, 0, 0, 60, 161, 1044
"/home/zl/gem5/src/arch/arm/semihosting.hh", "C++", 408, 0, 0, 0, 0, 0, 0, 158, 86, 652
"/home/zl/gem5/src/arch/arm/stacktrace.hh", "C++", 12, 0, 0, 0, 0, 0, 0, 27, 7, 46
"/home/zl/gem5/src/arch/arm/stage2_lookup.cc", "C++", 114, 0, 0, 0, 0, 0, 0, 70, 20, 204
"/home/zl/gem5/src/arch/arm/stage2_lookup.hh", "C++", 52, 0, 0, 0, 0, 0, 0, 36, 19, 107
"/home/zl/gem5/src/arch/arm/stage2_mmu.cc", "C++", 86, 0, 0, 0, 0, 0, 0, 48, 15, 149
"/home/zl/gem5/src/arch/arm/stage2_mmu.hh", "C++", 60, 0, 0, 0, 0, 0, 0, 46, 24, 130
"/home/zl/gem5/src/arch/arm/system.cc", "C++", 176, 0, 0, 0, 0, 0, 0, 39, 28, 243
"/home/zl/gem5/src/arch/arm/system.hh", "C++", 121, 0, 0, 0, 0, 0, 0, 167, 71, 359
"/home/zl/gem5/src/arch/arm/table_walker.cc", "C++", 1947, 0, 0, 0, 0, 0, 0, 177, 240, 2364
"/home/zl/gem5/src/arch/arm/table_walker.hh", "C++", 625, 0, 0, 0, 0, 0, 0, 184, 172, 981
"/home/zl/gem5/src/arch/arm/tlb.cc", "C++", 1313, 0, 0, 0, 0, 0, 0, 172, 162, 1647
"/home/zl/gem5/src/arch/arm/tlb.hh", "C++", 268, 0, 0, 0, 0, 0, 0, 153, 68, 489
"/home/zl/gem5/src/arch/arm/tlbi_op.cc", "C++", 121, 0, 0, 0, 0, 0, 0, 37, 22, 180
"/home/zl/gem5/src/arch/arm/tlbi_op.hh", "C++", 151, 0, 0, 0, 0, 0, 0, 59, 48, 258
"/home/zl/gem5/src/arch/arm/tracers/TarmacTrace.py", "Python", 0, 28, 0, 0, 0, 0, 0, 34, 13, 75
"/home/zl/gem5/src/arch/arm/tracers/tarmac_base.cc", "C++", 60, 0, 0, 0, 0, 0, 0, 42, 16, 118
"/home/zl/gem5/src/arch/arm/tracers/tarmac_base.hh", "C++", 66, 0, 0, 0, 0, 0, 0, 60, 22, 148
"/home/zl/gem5/src/arch/arm/tracers/tarmac_parser.cc", "C++", 1232, 0, 0, 0, 0, 0, 0, 74, 66, 1372
"/home/zl/gem5/src/arch/arm/tracers/tarmac_parser.hh", "C++", 133, 0, 0, 0, 0, 0, 0, 117, 51, 301
"/home/zl/gem5/src/arch/arm/tracers/tarmac_record.cc", "C++", 323, 0, 0, 0, 0, 0, 0, 87, 54, 464
"/home/zl/gem5/src/arch/arm/tracers/tarmac_record.hh", "C++", 127, 0, 0, 0, 0, 0, 0, 100, 43, 270
"/home/zl/gem5/src/arch/arm/tracers/tarmac_record_v8.cc", "C++", 209, 0, 0, 0, 0, 0, 0, 73, 43, 325
"/home/zl/gem5/src/arch/arm/tracers/tarmac_record_v8.hh", "C++", 72, 0, 0, 0, 0, 0, 0, 68, 28, 168
"/home/zl/gem5/src/arch/arm/tracers/tarmac_tracer.cc", "C++", 43, 0, 0, 0, 0, 0, 0, 47, 12, 102
"/home/zl/gem5/src/arch/arm/tracers/tarmac_tracer.hh", "C++", 46, 0, 0, 0, 0, 0, 0, 67, 18, 131
"/home/zl/gem5/src/arch/arm/types.hh", "C++", 646, 0, 0, 0, 0, 0, 0, 76, 102, 824
"/home/zl/gem5/src/arch/arm/utility.cc", "C++", 1219, 0, 0, 0, 0, 0, 0, 94, 112, 1425
"/home/zl/gem5/src/arch/arm/utility.hh", "C++", 296, 0, 0, 0, 0, 0, 0, 99, 63, 458
"/home/zl/gem5/src/arch/gcn3/decoder.cc", "C++", 9484, 0, 0, 0, 0, 0, 0, 35, 1298, 10817
"/home/zl/gem5/src/arch/gcn3/gpu_decoder.hh", "C++", 1571, 0, 0, 0, 0, 0, 0, 35, 42, 1648
"/home/zl/gem5/src/arch/gcn3/gpu_isa.hh", "C++", 52, 0, 0, 0, 0, 0, 0, 37, 17, 106
"/home/zl/gem5/src/arch/gcn3/gpu_mem_helpers.hh", "C++", 105, 0, 0, 0, 0, 0, 0, 67, 17, 189
"/home/zl/gem5/src/arch/gcn3/gpu_types.hh", "C++", 10, 0, 0, 0, 0, 0, 0, 49, 8, 67
"/home/zl/gem5/src/arch/gcn3/insts/gpu_static_inst.cc", "C++", 20, 0, 0, 0, 0, 0, 0, 34, 6, 60
"/home/zl/gem5/src/arch/gcn3/insts/gpu_static_inst.hh", "C++", 44, 0, 0, 0, 0, 0, 0, 46, 13, 103
"/home/zl/gem5/src/arch/gcn3/insts/inst_util.hh", "C++", 545, 0, 0, 0, 0, 0, 0, 261, 91, 897
"/home/zl/gem5/src/arch/gcn3/insts/instructions.cc", "C++", 31727, 0, 0, 0, 0, 0, 0, 2999, 7121, 41847
"/home/zl/gem5/src/arch/gcn3/insts/instructions.hh", "C++", 72771, 0, 0, 0, 0, 0, 0, 54, 8839, 81664
"/home/zl/gem5/src/arch/gcn3/insts/op_encodings.cc", "C++", 1582, 0, 0, 0, 0, 0, 0, 353, 271, 2206
"/home/zl/gem5/src/arch/gcn3/insts/op_encodings.hh", "C++", 566, 0, 0, 0, 0, 0, 0, 146, 126, 838
"/home/zl/gem5/src/arch/gcn3/isa.cc", "C++", 60, 0, 0, 0, 0, 0, 0, 34, 10, 104
"/home/zl/gem5/src/arch/gcn3/operand.hh", "C++", 529, 0, 0, 0, 0, 0, 0, 157, 67, 753
"/home/zl/gem5/src/arch/gcn3/registers.cc", "C++", 157, 0, 0, 0, 0, 0, 0, 59, 23, 239
"/home/zl/gem5/src/arch/gcn3/registers.hh", "C++", 198, 0, 0, 0, 0, 0, 0, 41, 14, 253
"/home/zl/gem5/src/arch/generic/BaseISA.py", "Python", 0, 6, 0, 0, 0, 0, 0, 24, 3, 33
"/home/zl/gem5/src/arch/generic/BaseInterrupts.py", "Python", 0, 6, 0, 0, 0, 0, 0, 24, 3, 33
"/home/zl/gem5/src/arch/generic/BaseTLB.py", "Python", 0, 12, 0, 0, 0, 0, 0, 27, 3, 42
"/home/zl/gem5/src/arch/generic/ISACommon.py", "Python", 0, 9, 0, 0, 0, 0, 0, 34, 6, 49
"/home/zl/gem5/src/arch/generic/debugfaults.hh", "C++", 112, 0, 0, 0, 0, 0, 0, 38, 24, 174
"/home/zl/gem5/src/arch/generic/decode_cache.cc", "C++", 24, 0, 0, 0, 0, 0, 0, 27, 8, 59
"/home/zl/gem5/src/arch/generic/decode_cache.hh", "C++", 23, 0, 0, 0, 0, 0, 0, 30, 9, 62
"/home/zl/gem5/src/arch/generic/decoder.cc", "C++", 7, 0, 0, 0, 0, 0, 0, 26, 4, 37
"/home/zl/gem5/src/arch/generic/decoder.hh", "C++", 11, 0, 0, 0, 0, 0, 0, 26, 5, 42
"/home/zl/gem5/src/arch/generic/freebsd/threadinfo.hh", "C++", 20, 0, 0, 0, 0, 0, 0, 31, 9, 60
"/home/zl/gem5/src/arch/generic/htm.cc", "C++", 2, 0, 0, 0, 0, 0, 0, 36, 3, 41
"/home/zl/gem5/src/arch/generic/htm.hh", "C++", 51, 0, 0, 0, 0, 0, 0, 146, 18, 215
"/home/zl/gem5/src/arch/generic/interrupts.hh", "C++", 39, 0, 0, 0, 0, 0, 0, 43, 15, 97
"/home/zl/gem5/src/arch/generic/isa.hh", "C++", 16, 0, 0, 0, 0, 0, 0, 38, 9, 63
"/home/zl/gem5/src/arch/generic/linux/threadinfo.hh", "C++", 122, 0, 0, 0, 0, 0, 0, 32, 35, 189
"/home/zl/gem5/src/arch/generic/locked_mem.hh", "C++", 37, 0, 0, 0, 0, 0, 0, 44, 15, 96
"/home/zl/gem5/src/arch/generic/memhelpers.hh", "C++", 168, 0, 0, 0, 0, 0, 0, 49, 24, 241
"/home/zl/gem5/src/arch/generic/pseudo_inst.cc", "C++", 9, 0, 0, 0, 0, 0, 0, 27, 6, 42
"/home/zl/gem5/src/arch/generic/pseudo_inst.hh", "C++", 8, 0, 0, 0, 0, 0, 0, 31, 8, 47
"/home/zl/gem5/src/arch/generic/tlb.hh", "C++", 42, 0, 0, 0, 0, 0, 0, 82, 19, 143
"/home/zl/gem5/src/arch/generic/traits.hh", "C++", 15, 0, 0, 0, 0, 0, 0, 46, 8, 69
"/home/zl/gem5/src/arch/generic/types.hh", "C++", 333, 0, 0, 0, 0, 0, 0, 80, 78, 491
"/home/zl/gem5/src/arch/generic/vec_pred_reg.hh", "C++", 250, 0, 0, 0, 0, 0, 0, 108, 44, 402
"/home/zl/gem5/src/arch/generic/vec_reg.hh", "C++", 334, 0, 0, 0, 0, 0, 0, 286, 54, 674
"/home/zl/gem5/src/arch/isa_parser.py", "Python", 0, 1716, 0, 0, 0, 0, 0, 570, 439, 2725
"/home/zl/gem5/src/arch/micro_asm.py", "Python", 0, 333, 0, 0, 0, 0, 0, 96, 76, 505
"/home/zl/gem5/src/arch/micro_asm_test.py", "Python", 0, 62, 0, 0, 0, 0, 0, 28, 18, 108
"/home/zl/gem5/src/arch/mips/MipsISA.py", "Python", 0, 10, 0, 0, 0, 0, 0, 34, 6, 50
"/home/zl/gem5/src/arch/mips/MipsInterrupts.py", "Python", 0, 5, 0, 0, 0, 0, 0, 25, 3, 33
"/home/zl/gem5/src/arch/mips/MipsTLB.py", "Python", 0, 8, 0, 0, 0, 0, 0, 26, 5, 39
"/home/zl/gem5/src/arch/mips/decoder.cc", "C++", 5, 0, 0, 0, 0, 0, 0, 27, 5, 37
"/home/zl/gem5/src/arch/mips/decoder.hh", "C++", 65, 0, 0, 0, 0, 0, 0, 34, 18, 117
"/home/zl/gem5/src/arch/mips/dsp.cc", "C++", 951, 0, 0, 0, 0, 0, 0, 27, 212, 1190
"/home/zl/gem5/src/arch/mips/dsp.hh", "C++", 136, 0, 0, 0, 0, 0, 0, 45, 21, 202
"/home/zl/gem5/src/arch/mips/dt_constants.hh", "C++", 97, 0, 0, 0, 0, 0, 0, 27, 11, 135
"/home/zl/gem5/src/arch/mips/faults.cc", "C++", 103, 0, 0, 0, 0, 0, 0, 35, 33, 171
"/home/zl/gem5/src/arch/mips/faults.hh", "C++", 248, 0, 0, 0, 0, 0, 0, 34, 45, 327
"/home/zl/gem5/src/arch/mips/idle_event.cc", "C++", 8, 0, 0, 0, 0, 0, 0, 27, 5, 40
"/home/zl/gem5/src/arch/mips/idle_event.hh", "C++", 12, 0, 0, 0, 0, 0, 0, 27, 5, 44
"/home/zl/gem5/src/arch/mips/interrupts.cc", "C++", 123, 0, 0, 0, 0, 0, 0, 37, 33, 193
"/home/zl/gem5/src/arch/mips/interrupts.hh", "C++", 46, 0, 0, 0, 0, 0, 0, 55, 19, 120
"/home/zl/gem5/src/arch/mips/isa.cc", "C++", 405, 0, 0, 0, 0, 0, 0, 95, 77, 577
"/home/zl/gem5/src/arch/mips/isa.hh", "C++", 68, 0, 0, 0, 0, 0, 0, 52, 29, 149
"/home/zl/gem5/src/arch/mips/isa_traits.hh", "C++", 10, 0, 0, 0, 0, 0, 0, 28, 8, 46
"/home/zl/gem5/src/arch/mips/linux/aligned.hh", "C++", 12, 0, 0, 0, 0, 0, 0, 31, 5, 48
"/home/zl/gem5/src/arch/mips/linux/hwrpb.hh", "C++", 16, 0, 0, 0, 0, 0, 0, 23, 4, 43
"/home/zl/gem5/src/arch/mips/linux/linux.cc", "C++", 5, 0, 0, 0, 0, 0, 0, 27, 4, 36
"/home/zl/gem5/src/arch/mips/linux/linux.hh", "C++", 132, 0, 0, 0, 0, 0, 0, 47, 21, 200
"/home/zl/gem5/src/arch/mips/linux/process.cc", "C++", 423, 0, 0, 0, 0, 0, 0, 37, 24, 484
"/home/zl/gem5/src/arch/mips/linux/process.hh", "C++", 16, 0, 0, 0, 0, 0, 0, 32, 9, 57
"/home/zl/gem5/src/arch/mips/linux/thread_info.hh", "C++", 10, 0, 0, 0, 0, 0, 0, 27, 5, 42
"/home/zl/gem5/src/arch/mips/locked_mem.hh", "C++", 78, 0, 0, 0, 0, 0, 0, 54, 18, 150
"/home/zl/gem5/src/arch/mips/mt.hh", "C++", 234, 0, 0, 0, 0, 0, 0, 54, 51, 339
"/home/zl/gem5/src/arch/mips/mt_constants.hh", "C++", 62, 0, 0, 0, 0, 0, 0, 27, 13, 102
"/home/zl/gem5/src/arch/mips/pagetable.cc", "C++", 41, 0, 0, 0, 0, 0, 0, 28, 7, 76
"/home/zl/gem5/src/arch/mips/pagetable.hh", "C++", 55, 0, 0, 0, 0, 0, 0, 37, 18, 110
"/home/zl/gem5/src/arch/mips/pra_constants.hh", "C++", 236, 0, 0, 0, 0, 0, 0, 62, 31, 329
"/home/zl/gem5/src/arch/mips/process.cc", "C++", 121, 0, 0, 0, 0, 0, 0, 53, 34, 208
"/home/zl/gem5/src/arch/mips/process.hh", "C++", 47, 0, 0, 0, 0, 0, 0, 29, 14, 90
"/home/zl/gem5/src/arch/mips/pseudo_inst.hh", "C++", 8, 0, 0, 0, 0, 0, 0, 27, 8, 43
"/home/zl/gem5/src/arch/mips/registers.hh", "C++", 201, 0, 0, 0, 0, 0, 0, 43, 58, 302
"/home/zl/gem5/src/arch/mips/remote_gdb.cc", "C++", 74, 0, 0, 0, 0, 0, 0, 131, 17, 222
"/home/zl/gem5/src/arch/mips/remote_gdb.hh", "C++", 53, 0, 0, 0, 0, 0, 0, 29, 11, 93
"/home/zl/gem5/src/arch/mips/stacktrace.hh", "C++", 12, 0, 0, 0, 0, 0, 0, 27, 7, 46
"/home/zl/gem5/src/arch/mips/tlb.cc", "C++", 188, 0, 0, 0, 0, 0, 0, 47, 31, 266
"/home/zl/gem5/src/arch/mips/tlb.hh", "C++", 57, 0, 0, 0, 0, 0, 0, 33, 22, 112
"/home/zl/gem5/src/arch/mips/types.hh", "C++", 112, 0, 0, 0, 0, 0, 0, 34, 18, 164
"/home/zl/gem5/src/arch/mips/utility.cc", "C++", 172, 0, 0, 0, 0, 0, 0, 34, 39, 245
"/home/zl/gem5/src/arch/mips/utility.hh", "C++", 65, 0, 0, 0, 0, 0, 0, 37, 19, 121
"/home/zl/gem5/src/arch/null/cpu_dummy.cc", "C++", 1, 0, 0, 0, 0, 0, 0, 40, 2, 43
"/home/zl/gem5/src/arch/null/cpu_dummy.hh", "C++", 11, 0, 0, 0, 0, 0, 0, 36, 5, 52
"/home/zl/gem5/src/arch/null/isa_traits.hh", "C++", 9, 0, 0, 0, 0, 0, 0, 36, 5, 50
"/home/zl/gem5/src/arch/null/locked_mem.hh", "C++", 8, 0, 0, 0, 0, 0, 0, 44, 8, 60
"/home/zl/gem5/src/arch/null/registers.hh", "C++", 21, 0, 0, 0, 0, 0, 0, 38, 9, 68
"/home/zl/gem5/src/arch/null/remote_gdb.hh", "C++", 11, 0, 0, 0, 0, 0, 0, 36, 8, 55
"/home/zl/gem5/src/arch/null/types.hh", "C++", 13, 0, 0, 0, 0, 0, 0, 36, 8, 57
"/home/zl/gem5/src/arch/null/utility.hh", "C++", 13, 0, 0, 0, 0, 0, 0, 36, 7, 56
"/home/zl/gem5/src/arch/power/PowerISA.py", "Python", 0, 5, 0, 0, 0, 0, 0, 34, 3, 42
"/home/zl/gem5/src/arch/power/PowerInterrupts.py", "Python", 0, 5, 0, 0, 0, 0, 0, 25, 3, 33
"/home/zl/gem5/src/arch/power/PowerTLB.py", "Python", 0, 8, 0, 0, 0, 0, 0, 26, 5, 39
"/home/zl/gem5/src/arch/power/decoder.cc", "C++", 5, 0, 0, 0, 0, 0, 0, 27, 5, 37
"/home/zl/gem5/src/arch/power/decoder.hh", "C++", 69, 0, 0, 0, 0, 0, 0, 36, 19, 124
"/home/zl/gem5/src/arch/power/faults.hh", "C++", 45, 0, 0, 0, 0, 0, 0, 28, 15, 88
"/home/zl/gem5/src/arch/power/insts/branch.cc", "C++", 111, 0, 0, 0, 0, 0, 0, 27, 36, 174
"/home/zl/gem5/src/arch/power/insts/branch.hh", "C++", 140, 0, 0, 0, 0, 0, 0, 77, 43, 260
"/home/zl/gem5/src/arch/power/insts/condition.cc", "C++", 20, 0, 0, 0, 0, 0, 0, 29, 11, 60
"/home/zl/gem5/src/arch/power/insts/condition.hh", "C++", 38, 0, 0, 0, 0, 0, 0, 35, 14, 87
"/home/zl/gem5/src/arch/power/insts/floating.cc", "C++", 22, 0, 0, 0, 0, 0, 0, 29, 8, 59
"/home/zl/gem5/src/arch/power/insts/floating.hh", "C++", 89, 0, 0, 0, 0, 0, 0, 41, 22, 152
"/home/zl/gem5/src/arch/power/insts/integer.cc", "C++", 96, 0, 0, 0, 0, 0, 0, 43, 32, 171
"/home/zl/gem5/src/arch/power/insts/integer.hh", "C++", 93, 0, 0, 0, 0, 0, 0, 54, 32, 179
"/home/zl/gem5/src/arch/power/insts/mem.cc", "C++", 28, 0, 0, 0, 0, 0, 0, 34, 13, 75
"/home/zl/gem5/src/arch/power/insts/mem.hh", "C++", 30, 0, 0, 0, 0, 0, 0, 36, 15, 81
"/home/zl/gem5/src/arch/power/insts/misc.cc", "C++", 22, 0, 0, 0, 0, 0, 0, 29, 8, 59
"/home/zl/gem5/src/arch/power/insts/misc.hh", "C++", 14, 0, 0, 0, 0, 0, 0, 30, 8, 52
"/home/zl/gem5/src/arch/power/insts/static_inst.cc", "C++", 30, 0, 0, 0, 0, 0, 0, 28, 8, 66
"/home/zl/gem5/src/arch/power/insts/static_inst.hh", "C++", 37, 0, 0, 0, 0, 0, 0, 31, 13, 81
"/home/zl/gem5/src/arch/power/interrupts.cc", "C++", 6, 0, 0, 0, 0, 0, 0, 27, 3, 36
"/home/zl/gem5/src/arch/power/interrupts.hh", "C++", 52, 0, 0, 0, 0, 0, 0, 27, 17, 96
"/home/zl/gem5/src/arch/power/isa.cc", "C++", 19, 0, 0, 0, 0, 0, 0, 36, 9, 64
"/home/zl/gem5/src/arch/power/isa.hh", "C++", 86, 0, 0, 0, 0, 0, 0, 29, 24, 139
"/home/zl/gem5/src/arch/power/isa_traits.hh", "C++", 10, 0, 0, 0, 0, 0, 0, 29, 8, 47
"/home/zl/gem5/src/arch/power/linux/linux.cc", "C++", 5, 0, 0, 0, 0, 0, 0, 28, 4, 37
"/home/zl/gem5/src/arch/power/linux/linux.hh", "C++", 157, 0, 0, 0, 0, 0, 0, 41, 19, 217
"/home/zl/gem5/src/arch/power/linux/process.cc", "C++", 410, 0, 0, 0, 0, 0, 0, 30, 19, 459
"/home/zl/gem5/src/arch/power/linux/process.hh", "C++", 13, 0, 0, 0, 0, 0, 0, 30, 9, 52
"/home/zl/gem5/src/arch/power/locked_mem.hh", "C++", 8, 0, 0, 0, 0, 0, 0, 34, 8, 50
"/home/zl/gem5/src/arch/power/miscregs.hh", "C++", 61, 0, 0, 0, 0, 0, 0, 27, 11, 99
"/home/zl/gem5/src/arch/power/pagetable.cc", "C++", 41, 0, 0, 0, 0, 0, 0, 30, 7, 78
"/home/zl/gem5/src/arch/power/pagetable.hh", "C++", 32, 0, 0, 0, 0, 0, 0, 42, 16, 90
"/home/zl/gem5/src/arch/power/process.cc", "C++", 163, 0, 0, 0, 0, 0, 0, 73, 48, 284
"/home/zl/gem5/src/arch/power/process.hh", "C++", 45, 0, 0, 0, 0, 0, 0, 28, 15, 88
"/home/zl/gem5/src/arch/power/pseudo_inst.hh", "C++", 8, 0, 0, 0, 0, 0, 0, 27, 8, 43
"/home/zl/gem5/src/arch/power/registers.hh", "C++", 57, 0, 0, 0, 0, 0, 0, 38, 17, 112
"/home/zl/gem5/src/arch/power/remote_gdb.cc", "C++", 72, 0, 0, 0, 0, 0, 0, 138, 23, 233
"/home/zl/gem5/src/arch/power/remote_gdb.hh", "C++", 49, 0, 0, 0, 0, 0, 0, 30, 11, 90
"/home/zl/gem5/src/arch/power/stacktrace.hh", "C++", 17, 0, 0, 0, 0, 0, 0, 29, 7, 53
"/home/zl/gem5/src/arch/power/tlb.cc", "C++", 202, 0, 0, 0, 0, 0, 0, 46, 40, 288
"/home/zl/gem5/src/arch/power/tlb.hh", "C++", 104, 0, 0, 0, 0, 0, 0, 34, 28, 166
"/home/zl/gem5/src/arch/power/types.hh", "C++", 42, 0, 0, 0, 0, 0, 0, 38, 21, 101
"/home/zl/gem5/src/arch/power/utility.cc", "C++", 21, 0, 0, 0, 0, 0, 0, 34, 11, 66
"/home/zl/gem5/src/arch/power/utility.hh", "C++", 36, 0, 0, 0, 0, 0, 0, 29, 14, 79
"/home/zl/gem5/src/arch/riscv/RiscvFsWorkload.py", "Python", 0, 16, 0, 0, 0, 0, 0, 27, 9, 52
"/home/zl/gem5/src/arch/riscv/RiscvISA.py", "Python", 0, 5, 0, 0, 0, 0, 0, 39, 3, 47
"/home/zl/gem5/src/arch/riscv/RiscvInterrupts.py", "Python", 0, 5, 0, 0, 0, 0, 0, 28, 3, 36
"/home/zl/gem5/src/arch/riscv/RiscvTLB.py", "Python", 0, 19, 0, 0, 0, 0, 0, 27, 6, 52
"/home/zl/gem5/src/arch/riscv/bare_metal/fs_workload.cc", "C++", 38, 0, 0, 0, 0, 0, 0, 28, 12, 78
"/home/zl/gem5/src/arch/riscv/bare_metal/fs_workload.hh", "C++", 30, 0, 0, 0, 0, 0, 0, 27, 10, 67
"/home/zl/gem5/src/arch/riscv/decoder.cc", "C++", 70, 0, 0, 0, 0, 0, 0, 28, 12, 110
"/home/zl/gem5/src/arch/riscv/decoder.hh", "C++", 38, 0, 0, 0, 0, 0, 0, 34, 16, 88
"/home/zl/gem5/src/arch/riscv/faults.cc", "C++", 142, 0, 0, 0, 0, 0, 0, 35, 24, 201
"/home/zl/gem5/src/arch/riscv/faults.hh", "C++", 173, 0, 0, 0, 0, 0, 0, 38, 40, 251
"/home/zl/gem5/src/arch/riscv/fs_workload.hh", "C++", 22, 0, 0, 0, 0, 0, 0, 32, 11, 65
"/home/zl/gem5/src/arch/riscv/idle_event.cc", "C++", 8, 0, 0, 0, 0, 0, 0, 27, 5, 40
"/home/zl/gem5/src/arch/riscv/idle_event.hh", "C++", 12, 0, 0, 0, 0, 0, 0, 27, 5, 44
"/home/zl/gem5/src/arch/riscv/insts/amo.cc", "C++", 103, 0, 0, 0, 0, 0, 0, 32, 15, 150
"/home/zl/gem5/src/arch/riscv/insts/amo.hh", "C++", 79, 0, 0, 0, 0, 0, 0, 35, 23, 137
"/home/zl/gem5/src/arch/riscv/insts/bitfields.hh", "C++", 15, 0, 0, 0, 0, 0, 0, 0, 5, 20
"/home/zl/gem5/src/arch/riscv/insts/compressed.cc", "C++", 17, 0, 0, 0, 0, 0, 0, 28, 7, 52
"/home/zl/gem5/src/arch/riscv/insts/compressed.hh", "C++", 16, 0, 0, 0, 0, 0, 0, 31, 9, 56
"/home/zl/gem5/src/arch/riscv/insts/mem.cc", "C++", 27, 0, 0, 0, 0, 0, 0, 28, 9, 64
"/home/zl/gem5/src/arch/riscv/insts/mem.hh", "C++", 33, 0, 0, 0, 0, 0, 0, 28, 13, 74
"/home/zl/gem5/src/arch/riscv/insts/pseudo.hh", "C++", 18, 0, 0, 0, 0, 0, 0, 27, 9, 54
"/home/zl/gem5/src/arch/riscv/insts/standard.cc", "C++", 49, 0, 0, 0, 0, 0, 0, 29, 11, 89
"/home/zl/gem5/src/arch/riscv/insts/standard.hh", "C++", 46, 0, 0, 0, 0, 0, 0, 42, 16, 104
"/home/zl/gem5/src/arch/riscv/insts/static_inst.cc", "C++", 15, 0, 0, 0, 0, 0, 0, 28, 6, 49
"/home/zl/gem5/src/arch/riscv/insts/static_inst.hh", "C++", 67, 0, 0, 0, 0, 0, 0, 37, 19, 123
"/home/zl/gem5/src/arch/riscv/insts/unknown.hh", "C++", 31, 0, 0, 0, 0, 0, 0, 33, 10, 74
"/home/zl/gem5/src/arch/riscv/interrupts.cc", "C++", 6, 0, 0, 0, 0, 0, 0, 27, 3, 36
"/home/zl/gem5/src/arch/riscv/interrupts.hh", "C++", 100, 0, 0, 0, 0, 0, 0, 31, 22, 153
"/home/zl/gem5/src/arch/riscv/isa.cc", "C++", 351, 0, 0, 0, 0, 0, 0, 47, 22, 420
"/home/zl/gem5/src/arch/riscv/isa.hh", "C++", 58, 0, 0, 0, 0, 0, 0, 32, 19, 109
"/home/zl/gem5/src/arch/riscv/isa_traits.hh", "C++", 10, 0, 0, 0, 0, 0, 0, 40, 8, 58
"/home/zl/gem5/src/arch/riscv/linux/linux.cc", "C++", 8, 0, 0, 0, 0, 0, 0, 27, 5, 40
"/home/zl/gem5/src/arch/riscv/linux/linux.hh", "C++", 299, 0, 0, 0, 0, 0, 0, 50, 32, 381
"/home/zl/gem5/src/arch/riscv/linux/process.cc", "C++", 744, 0, 0, 0, 0, 0, 0, 31, 25, 800
"/home/zl/gem5/src/arch/riscv/linux/process.hh", "C++", 26, 0, 0, 0, 0, 0, 0, 37, 15, 78
"/home/zl/gem5/src/arch/riscv/locked_mem.cc", "C++", 7, 0, 0, 0, 0, 0, 0, 0, 4, 11
"/home/zl/gem5/src/arch/riscv/locked_mem.hh", "C++", 72, 0, 0, 0, 0, 0, 0, 53, 19, 144
"/home/zl/gem5/src/arch/riscv/pagetable.cc", "C++", 26, 0, 0, 0, 0, 0, 0, 29, 7, 62
"/home/zl/gem5/src/arch/riscv/pagetable.hh", "C++", 59, 0, 0, 0, 0, 0, 0, 35, 20, 114
"/home/zl/gem5/src/arch/riscv/pagetable_walker.cc", "C++", 435, 0, 0, 0, 0, 0, 0, 95, 58, 588
"/home/zl/gem5/src/arch/riscv/pagetable_walker.hh", "C++", 138, 0, 0, 0, 0, 0, 0, 50, 26, 214
"/home/zl/gem5/src/arch/riscv/pra_constants.hh", "C++", 236, 0, 0, 0, 0, 0, 0, 62, 31, 329
"/home/zl/gem5/src/arch/riscv/process.cc", "C++", 188, 0, 0, 0, 0, 0, 0, 37, 28, 253
"/home/zl/gem5/src/arch/riscv/process.hh", "C++", 56, 0, 0, 0, 0, 0, 0, 31, 16, 103
"/home/zl/gem5/src/arch/riscv/pseudo_inst.hh", "C++", 8, 0, 0, 0, 0, 0, 0, 27, 7, 42
"/home/zl/gem5/src/arch/riscv/registers.hh", "C++", 624, 0, 0, 0, 0, 0, 0, 69, 37, 730
"/home/zl/gem5/src/arch/riscv/remote_gdb.cc", "C++", 58, 0, 0, 0, 0, 0, 0, 128, 15, 201
"/home/zl/gem5/src/arch/riscv/remote_gdb.hh", "C++", 42, 0, 0, 0, 0, 0, 0, 31, 14, 87
"/home/zl/gem5/src/arch/riscv/stacktrace.hh", "C++", 17, 0, 0, 0, 0, 0, 0, 29, 7, 53
"/home/zl/gem5/src/arch/riscv/tlb.cc", "C++", 393, 0, 0, 0, 0, 0, 0, 58, 69, 520
"/home/zl/gem5/src/arch/riscv/tlb.hh", "C++", 74, 0, 0, 0, 0, 0, 0, 32, 28, 134
"/home/zl/gem5/src/arch/riscv/types.hh", "C++", 33, 0, 0, 0, 0, 0, 0, 40, 12, 85
"/home/zl/gem5/src/arch/riscv/utility.hh", "C++", 109, 0, 0, 0, 0, 0, 0, 56, 23, 188
"/home/zl/gem5/src/arch/sparc/SparcFsWorkload.py", "Python", 0, 6, 0, 0, 0, 0, 0, 25, 4, 35
